District,Mandal,GP_Name,GP_Code,total_activities,total_estimated_cost,total_sc_fund,total_st_fund,water_activities,livelihood_activities,total_estimated_cost_lakhs,sc_st_fund_share_pct,drought_risk_score,drought_flag,total_rain_mm,predicted_rainfall_mm,drought_probability,drought_probability_pct,predicted_drought_flag,risk_norm,water_gap_norm,fund_gap_norm,rain_stress_norm,livelihood_need_norm,inclusion_need_norm,priority_score,priority_tier,priority_rank
Rangareddi,Manchal,Chittapur,210200,60,2469420.0,0.0,0.0,17,0,24.69,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.948273441624892,0.8111587982832618,1.0,1.0,29.77,MEDIUM,9759
Mahabubnagar,Mohammadabad,Kanchanpally,280342,19,2462717.0,0.0,0.0,17,0,24.63,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9484138483279998,0.8111587982832618,1.0,1.0,29.77,MEDIUM,9760
Jayashankar Bhupalapally,Regonda,Roopireddi Palli,214125,61,2481722.0,0.0,0.0,17,0,24.82,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9480157535357332,0.8111587982832618,1.0,1.0,29.77,MEDIUM,9761
Warangal,Chennaraopet,Gollabhama Thanda,278060,23,1358808.0,0.0,0.0,18,0,13.59,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9715372592217753,0.8111587982832618,1.0,1.0,29.77,MEDIUM,9762
Jagitial,Pegadapalli,Keechulatapally,201782,46,1365599.0,0.0,0.0,18,0,13.66,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9713950091962934,0.8111587982832618,1.0,1.0,29.77,MEDIUM,9763
Jayashankar Bhupalapally,Kothapallygori,Kothapalligori,214112,45,4641921.0,0.0,0.0,15,0,46.42,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7727272727272727,0.9027663995678582,0.8111587982832618,1.0,1.0,29.77,MEDIUM,9764
Bhadradri Kothagudem,Palvancha,Thogudem,202643,58,2452051.0,0.0,0.0,17,0,24.52,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9486372673784768,0.8111587982832618,1.0,1.0,29.77,MEDIUM,9765
Rangareddi,Shamshabad,Peddatupra,210486,53,4626670.0,0.0,0.0,15,0,46.27,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7727272727272727,0.903085859903394,0.8111587982832618,1.0,1.0,29.77,MEDIUM,9766
Mahabubabad,Inugurthy,Pedda Thanda (C.M.),279915,19,3556950.0,0.0,3556050.0,16,0,35.57,99.97,11.32,,,0.48,0.0,,,0.11320000000000001,0.7575757575757576,0.9254931191079928,0.8111587982832618,1.0,0.00029999999999996696,29.77,MEDIUM,9767
Rangareddi,Maheshwaram,Nagaram,210183,32,5746756.0,0.0,0.0,14,0,57.47,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7878787878787878,0.8796235918954645,0.8111587982832618,1.0,1.0,29.76,MEDIUM,9768
Rajanna Sircilla,Veernapalli,Kancharla,202107,48,1442511.0,0.0,0.0,18,0,14.43,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9697839454413444,0.8111587982832618,1.0,1.0,29.76,MEDIUM,9769
Mahabubabad,Inugurthy,Komatipalli,213661,18,3606172.0,0.0,0.0,16,0,36.06,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7575757575757576,0.9244620734955253,0.8111587982832618,1.0,1.0,29.76,MEDIUM,9770
Rangareddi,Kandukur,Pulimamidi,210126,51,4702174.0,0.0,0.0,15,0,47.02,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7727272727272727,0.9015042893064302,0.8111587982832618,1.0,1.0,29.76,MEDIUM,9771
Wanaparthy,Weepangandla,Vallabhapur Thanda,289477,25,1439404.0,0.0,1421366.0,18,0,14.39,98.75,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9698490272892566,0.8111587982832618,1.0,0.012499999999999956,29.76,MEDIUM,9772
Wanaparthy,Amarachintha,Nandimalla X Roads,257963,71,1436069.0,0.0,0.0,18,0,14.36,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9699188850178654,0.8111587982832618,1.0,1.0,29.76,MEDIUM,9773
Bhadradri Kothagudem,Julurupadu,Julurpad,202352,48,4703362.0,0.0,0.0,15,0,47.03,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7727272727272727,0.9014794044543801,0.8111587982832618,1.0,1.0,29.76,MEDIUM,9774
Jayashankar Bhupalapally,Mogullapalle,Mogullapalle,213844,46,5767422.0,0.0,0.0,14,0,57.67,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7878787878787878,0.8791907043933871,0.8111587982832618,1.0,1.0,29.76,MEDIUM,9775
Rangareddi,Shabad,Pothugal,210436,55,3618984.0,0.0,0.0,16,2,36.19,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7575757575757576,0.9241937025153348,0.8111587982832618,0.9622641509433962,1.0,29.76,MEDIUM,9776
Jayashankar Bhupalapally,Chityal,Giddemutharam,213375,51,2493884.0,0.0,0.0,17,0,24.94,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9477609980048968,0.8111587982832618,1.0,1.0,29.76,MEDIUM,9777
Jayashankar Bhupalapally,Kothapallygori,Chenchupally,278141,51,411589.0,0.0,0.0,19,0,4.12,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7121212121212122,0.991378508947424,0.8111587982832618,1.0,1.0,29.75,MEDIUM,9778
Rangareddi,Yacharam,Gungal,210567,66,5833469.0,0.0,0.0,14,0,58.33,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7878787878787878,0.8778072281111019,0.8111587982832618,1.0,1.0,29.75,MEDIUM,9779
Siddipet,Akkannapet,Gandipalli,201223,32,2574200.0,0.0,0.0,17,1,25.74,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9460786311890229,0.8111587982832618,0.9811320754716981,1.0,29.75,MEDIUM,9780
Jagitial,Pegadapalli,Lingapur,201784,44,2538455.0,0.0,0.0,17,0,25.38,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9468273761692686,0.8111587982832618,1.0,1.0,29.75,MEDIUM,9781
Bhadradri Kothagudem,Burgampahad,Uppusaka,279617,38,2555444.0,0.0,0.0,17,0,25.55,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9464715102168447,0.8111587982832618,1.0,1.0,29.75,MEDIUM,9782
Jayashankar Bhupalapally,Kothapallygori,Nizampalli,214116,53,2612920.0,0.0,0.0,17,0,26.13,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9452675693444261,0.8111587982832618,1.0,1.0,29.74,MEDIUM,9783
Jayashankar Bhupalapally,Kothapallygori,Venkateshwarlapally,278129,51,1501698.0,0.0,0.0,18,0,15.02,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.968544164516857,0.8111587982832618,1.0,1.0,29.74,MEDIUM,9784
Siddipet,Akkannapet,Keshvapoor,201229,28,2585110.0,0.0,0.0,17,0,25.85,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9458501011083269,0.8111587982832618,1.0,1.0,29.74,MEDIUM,9785
Jangoan,Raghunathpalle,Kuruchapalle,214067,46,4795253.0,0.0,0.0,15,0,47.95,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7727272727272727,0.8995545779057789,0.8111587982832618,1.0,1.0,29.74,MEDIUM,9786
Mahabubnagar,Mohammadabad,Chinaipally,280406,22,2589145.0,0.0,0.0,17,0,25.89,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9457655805881061,0.8111587982832618,1.0,1.0,29.74,MEDIUM,9787
Suryapet,Nereducherla,Burgula Thanda,281616,29,1509175.0,0.0,0.0,18,0,15.09,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9683875449555954,0.8111587982832618,1.0,1.0,29.74,MEDIUM,9788
Jangoan,Raghunathpalle,Mangalibandathanda,214070,48,2590529.0,0.0,0.0,17,0,25.91,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9457365901544046,0.8111587982832618,1.0,1.0,29.74,MEDIUM,9789
Mahabubabad,Kuravi,Gaja Thanda,278228,42,1692593.0,0.0,0.0,37,0,16.93,0.0,10.72,0.0,0.0,0.24,0.1642,16.4,NO_DROUGHT,0.1072,0.43939393939393945,0.9645455165100311,0.9141630901287554,1.0,1.0,29.74,MEDIUM,9790
Yadadri Bhuvanagiri,Bommala Ramaram,Yavapurthanda,281072,60,1517188.0,0.0,0.0,18,0,15.17,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.968219697885328,0.8111587982832618,1.0,1.0,29.74,MEDIUM,9791
Jangoan,Raghunathpalle,Gabbeta,214059,45,2583649.0,0.0,0.0,17,0,25.84,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9458807044491058,0.8111587982832618,1.0,1.0,29.74,MEDIUM,9792
Rajanna Sircilla,Yellareddipet,Almaspur,202099,45,2652200.0,0.0,0.0,17,0,26.52,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9444447772665397,0.8111587982832618,1.0,1.0,29.73,MEDIUM,9793
Sangareddy,Andole,Kichanapalle,206107,41,5921958.0,0.0,0.0,14,0,59.22,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7878787878787878,0.8759536627297351,0.8111587982832618,1.0,1.0,29.73,MEDIUM,9794
Siddipet,Nanganoor,Baddipadaga,206602,39,3720120.0,0.0,0.0,16,0,37.2,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7575757575757576,0.922075222383229,0.8111587982832618,1.0,1.0,29.73,MEDIUM,9795
Rajanna Sircilla,Boinpalli,Ramannapet,200996,50,1564749.0,0.0,0.0,18,0,15.65,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9672234449826713,0.8111587982832618,1.0,1.0,29.73,MEDIUM,9796
Bhadradri Kothagudem,Mulakalapally,Ramachandrapuram,279783,46,3726682.0,0.0,0.0,16,0,37.27,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7575757575757576,0.9219377691852888,0.8111587982832618,1.0,1.0,29.73,MEDIUM,9797
Rangareddi,Manchal,Chennareddy Guda,210199,71,2648744.0,0.0,0.0,17,1,26.49,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9445171695634129,0.8111587982832618,0.9811320754716981,1.0,29.73,MEDIUM,9798
Bhadradri Kothagudem,Burgampahad,Koyagudem,279624,33,1588438.0,0.0,0.0,18,0,15.88,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9667272351676751,0.8111587982832618,1.0,1.0,29.73,MEDIUM,9799
Kamareddy,Nagireddypet,Akkampally,278487,27,1568736.0,0.0,0.0,18,0,15.69,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9671399299110183,0.8111587982832618,1.0,1.0,29.73,MEDIUM,9800
Jangoan,Kodakandla,Kadagutta Thanda,279181,48,1566306.0,0.0,0.0,18,0,15.66,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9671908307447571,0.8111587982832618,1.0,1.0,29.73,MEDIUM,9801
Jayashankar Bhupalapally,Tekumatla,Empaid,213373,49,1632491.0,0.0,0.0,18,0,16.32,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9658044637978398,0.8111587982832618,1.0,1.0,29.72,MEDIUM,9802
Rangareddi,Abdullapurmet,Laskerguda,210073,46,4864463.0,0.0,0.0,15,0,48.64,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7727272727272727,0.8981048467522524,0.8111587982832618,1.0,1.0,29.72,MEDIUM,9803
Jayashankar Bhupalapally,Malhar Rao,Mallaram,201558,37,3766086.0,0.0,0.0,16,0,37.66,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7575757575757576,0.9211123796986025,0.8111587982832618,1.0,1.0,29.72,MEDIUM,9804
Rajanna Sircilla,Boinpalli,Ratnampet,200997,44,1630049.0,0.0,0.0,18,0,16.3,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9658556159937206,0.8111587982832618,1.0,1.0,29.72,MEDIUM,9805
Jayashankar Bhupalapally,Malhar Rao,Peddathundla,201560,38,3796992.0,0.0,0.0,16,0,37.97,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7575757575757576,0.9204649965020864,0.8111587982832618,1.0,1.0,29.72,MEDIUM,9806
Rangareddi,Moinabad,Reddypally,278175,24,1594740.0,0.0,0.0,18,0,15.95,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9665952281494765,0.8111587982832618,1.0,1.0,29.72,MEDIUM,9807
Karimnagar,Karimnagar (Rural),Elabotharam,201404,51,2705439.0,0.0,0.0,17,0,27.05,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9433295881770644,0.8111587982832618,1.0,1.0,29.72,MEDIUM,9808
Kumuram Bheem Asifabad,Chintalamanepally,Burepalli,281881,62,1617825.0,0.0,0.0,18,0,16.18,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9661116702289569,0.8111587982832618,1.0,1.0,29.72,MEDIUM,9809
Bhadradri Kothagudem,Manuugur,Dammakapeta,279752,48,1621424.0,0.0,0.0,18,0,16.21,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.966036282533226,0.8111587982832618,1.0,1.0,29.72,MEDIUM,9810
Rangareddi,Jilled Chowdergudem,Kasulabad,288933,30,2688840.0,0.0,0.0,17,0,26.89,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9436772848598759,0.8111587982832618,1.0,1.0,29.72,MEDIUM,9811
Rangareddi,Kandukur,Dasarlapally,210113,22,2724500.0,0.0,0.0,17,0,27.24,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9429303203614688,0.8111587982832618,1.0,1.0,29.72,MEDIUM,9812
Rangareddi,Moinabad,Motukupally,278176,25,1612436.0,0.0,0.0,18,0,16.12,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9662245527775244,0.8111587982832618,1.0,1.0,29.72,MEDIUM,9813
Rangareddi,Nandigama,Kanha,281710,48,4933500.0,0.0,0.0,15,0,49.34,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7727272727272727,0.8966587394029386,0.8111587982832618,1.0,1.0,29.71,MEDIUM,9814
Jayashankar Bhupalapally,Mogullapalle,Vemulapalle,213853,43,2749430.0,0.0,0.0,17,0,27.49,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.942408115511629,0.8111587982832618,1.0,1.0,29.71,MEDIUM,9815
Rangareddi,Madgul,Appareddipalle,205549,39,4934130.0,0.0,0.0,15,0,49.34,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7727272727272727,0.8966455428904878,0.8111587982832618,1.0,1.0,29.71,MEDIUM,9816
Bhadradri Kothagudem,Mulakalapally,Tallapai,279778,46,2759828.0,0.0,0.0,17,0,27.6,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9421903102156549,0.8111587982832618,1.0,1.0,29.71,MEDIUM,9817
Jayashankar Bhupalapally,Mutharam (Mahadevpur),Premnagr,281753,56,587025.0,0.0,0.0,19,0,5.87,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7121212121212122,0.987703678219927,0.8111587982832618,1.0,1.0,29.71,MEDIUM,9818
Suryapet,Atmakur(S),Gattikal,207164,31,2767862.0,0.0,0.0,17,0,27.68,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9420220232616391,0.8111587982832618,1.0,1.0,29.71,MEDIUM,9819
Bhadradri Kothagudem,Manuugur,Ippala Singaram,279757,56,2763043.0,0.0,0.0,17,0,27.63,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9421229661084654,0.8111587982832618,1.0,1.0,29.71,MEDIUM,9820
Rajanna Sircilla,Vemulawada,Anupuram,202070,71,47739886.0,0.0,0.0,5,2,477.4,0.0,12.07,0.0,0.0,0.47,0.2536,25.4,NO_DROUGHT,0.1207,0.9242424242424242,0.0,0.8154506437768241,0.9622641509433962,1.0,29.71,MEDIUM,9821
Bhadradri Kothagudem,Dummugudem,Dummugudem,202301,122,2606602.0,0.0,0.0,47,0,26.07,0.0,10.38,0.0,0.0,1.74,0.3966,39.7,NO_DROUGHT,0.1038,0.28787878787878785,0.9453999115121473,0.2703862660944206,1.0,1.0,29.71,MEDIUM,9822
Jayashankar Bhupalapally,Kataram,Jadaraopet,201434,19,2792908.0,0.0,0.0,17,0,27.93,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9414973885777608,0.8111587982832618,1.0,1.0,29.7,MEDIUM,9823
Nalgonda,Dameracherla,Bandavathu Tanda,280713,23,1703518.0,0.0,0.0,18,0,17.04,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9643166722266576,0.8111587982832618,1.0,1.0,29.7,MEDIUM,9824
Rangareddi,Shabad,Rudraram,210438,65,1719078.0,0.0,0.0,18,0,17.19,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9639907393159673,0.8111587982832618,1.0,1.0,29.7,MEDIUM,9825
Suryapet,Garide Pally,Lachya Thanda (Kothagudem Thanda),281999,47,1733050.0,0.0,0.0,18,0,17.33,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9636980699953913,0.8111587982832618,1.0,1.0,29.7,MEDIUM,9826
Sangareddy,Andole,Tadamanoor,206119,39,6052185.0,0.0,0.0,14,0,60.52,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7878787878787878,0.8732258179250785,0.8111587982832618,1.0,1.0,29.7,MEDIUM,9827
Hanumakonda,Bheemadevarapalli,Koppur,200968,40,6100099.0,0.0,0.0,14,0,61.0,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7878787878787878,0.8722221707860802,0.8111587982832618,1.0,1.0,29.69,MEDIUM,9828
Mahabubnagar,Mohammadabad,Mukarlabad,210026,20,2854210.0,0.0,0.0,17,0,28.54,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.94021330507576,0.8111587982832618,1.0,1.0,29.69,MEDIUM,9829
Rangareddi,Jilled Chowdergudem,Padmaram,205425,28,3943932.0,0.0,0.0,16,0,39.44,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7575757575757576,0.9173870670742699,0.8111587982832618,1.0,1.0,29.69,MEDIUM,9830
Wanaparthy,Ghanpur,Kamaluddinpur,205174,47,3433162.0,0.0,0.0,42,0,34.33,0.0,14.77,0.0,0.0,1.25,0.236,23.6,NO_DROUGHT,0.1477,0.36363636363636365,0.928086087176664,0.48068669527897,1.0,1.0,29.69,MEDIUM,9831
Jayashankar Bhupalapally,Regonda,Gudepalle,214107,65,1744020.0,0.0,0.0,18,0,17.44,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9634682831039856,0.8111587982832618,1.0,1.0,29.69,MEDIUM,9832
Peddapalli,Sulthanabad,Chinakalvala,201983,24,2846014.0,0.0,0.0,17,0,28.46,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9403849854186916,0.8111587982832618,1.0,1.0,29.69,MEDIUM,9833
Kumuram Bheem Asifabad,Wankidi,Sawathi,195771,48,2913919.0,0.0,0.0,17,0,29.14,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.938962589898099,0.8111587982832618,1.0,1.0,29.68,MEDIUM,9834
Nizamabad,Saloora,Mandarna,209339,28,2902339.0,0.0,0.0,17,0,29.02,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9392051543650524,0.8111587982832618,1.0,1.0,29.68,MEDIUM,9835
Peddapalli,Eligaid,Raikaldevpalli,201110,52,1827832.0,0.0,0.0,18,0,18.28,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9617126861174323,0.8111587982832618,1.0,1.0,29.68,MEDIUM,9836
Medak,Ramayampet,Akkannapet,206784,55,5415623.0,0.0,0.0,20,0,54.16,0.0,11.4,0.0,0.0,2.37,0.2092,20.9,NO_DROUGHT,0.114,0.696969696969697,0.8865597835738444,0.0,1.0,1.0,29.68,MEDIUM,9837
Nagarkurnool,Uppununthala,Lathipur,280263,23,1785140.0,0.0,0.0,18,0,17.85,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9626069488310047,0.8111587982832618,1.0,1.0,29.68,MEDIUM,9838
Yadadri Bhuvanagiri,B.Pochampally,Jagathpally,208015,22,1827064.0,0.0,0.0,18,0,18.27,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9617287732945152,0.8111587982832618,1.0,1.0,29.68,MEDIUM,9839
Jayashankar Bhupalapally,Mogullapalle,Issipet,213840,46,5102838.0,0.0,0.0,15,0,51.03,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7727272727272727,0.8931116425372276,0.8111587982832618,1.0,1.0,29.67,MEDIUM,9840
Siddipet,Kukunoorpally,Muddapur,279209,53,753088.0,0.0,0.0,19,0,7.53,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7121212121212122,0.9842251822721152,0.8111587982832618,1.0,1.0,29.67,MEDIUM,9841
Yadadri Bhuvanagiri,Bommala Ramaram,Ramaswamythanda,281111,64,782941.0,0.0,781941.0,19,0,7.83,99.87,11.32,,,0.48,0.0,,,0.11320000000000001,0.7121212121212122,0.9835998561035525,0.8111587982832618,1.0,0.0012999999999999678,29.67,MEDIUM,9842
Bhadradri Kothagudem,Mulakalapally,Patha Gundalapadu,279780,49,2957385.0,0.0,0.0,17,0,29.57,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9380521143263727,0.8111587982832618,1.0,1.0,29.67,MEDIUM,9843
Jayashankar Bhupalapally,Malhar Rao,Mallampally,280902,44,788178.0,0.0,0.0,19,0,7.88,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7121212121212122,0.9834901574754493,0.8111587982832618,1.0,1.0,29.67,MEDIUM,9844
Rangareddi,Shabad,Kakloor,210425,60,4008102.0,0.0,0.0,16,0,40.08,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7575757575757576,0.9160429080203502,0.8111587982832618,1.0,1.0,29.67,MEDIUM,9845
Nirmal,Khanapur,Surjapur,195342,22,5129433.0,0.0,0.0,15,0,51.29,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7727272727272727,0.8925545611901964,0.8111587982832618,1.0,1.0,29.67,MEDIUM,9846
Jayashankar Bhupalapally,Regonda,Tirumalagiri,214128,51,5160916.0,0.0,0.0,15,0,51.61,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7727272727272727,0.8918950916640228,0.8111587982832618,1.0,1.0,29.66,MEDIUM,9847
Sangareddy,Andole,Kodekal,206108,39,3008000.0,0.0,0.0,17,15,30.08,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9369918897585973,0.8111587982832618,0.7169811320754718,1.0,29.66,MEDIUM,9848
Rangareddi,Ibrahimpatnam,Tulekalan,210104,62,4073727.0,0.0,0.0,16,0,40.74,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7575757575757576,0.9146682713067225,0.8111587982832618,1.0,1.0,29.66,MEDIUM,9849
Rangareddi,Shabad,Regaddoswada,210437,55,1884389.0,0.0,0.0,18,0,18.84,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9605279953957159,0.8111587982832618,1.0,1.0,29.66,MEDIUM,9850
Jangoan,Lingalaghanpur,Ramchandra Gudem,278344,55,802308.0,0.0,0.0,19,0,8.02,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7121212121212122,0.983194178553338,0.8111587982832618,1.0,1.0,29.66,MEDIUM,9851
Rangareddi,Jilled Chowdergudem,Lachampeta,288940,25,2971660.0,0.0,0.0,17,0,29.72,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.9377530981117131,0.8111587982832618,1.0,1.0,29.66,MEDIUM,9852
Rangareddi,Shabad,Polaram,278314,52,867526.0,0.0,0.0,19,0,8.68,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7121212121212122,0.9818280672056905,0.8111587982832618,1.0,1.0,29.65,MEDIUM,9853
Jayashankar Bhupalapally,Malhar Rao,Rudraram,201561,38,4115960.0,0.0,0.0,16,0,41.16,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7575757575757576,0.9137836231950784,0.8111587982832618,1.0,1.0,29.65,MEDIUM,9854
Nalgonda,Kethe Pally,Thungathurthy,207582,44,4137987.0,0.0,0.0,16,0,41.38,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7575757575757576,0.9133222270367383,0.8111587982832618,1.0,1.0,29.65,MEDIUM,9855
Wanaparthy,Amarachintha,Chandragad,205745,49,1960401.0,0.0,0.0,18,0,19.6,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9589357838014109,0.8111587982832618,1.0,1.0,29.65,MEDIUM,9856
Karimnagar,Karimnagar (Rural),Fakeerpet,201406,46,849661.0,0.0,0.0,19,0,8.5,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7121212121212122,0.9822022825944746,0.8111587982832618,1.0,1.0,29.65,MEDIUM,9857
Nalgonda,Kethe Pally,Koppole,207579,19,4186323.0,0.0,0.0,16,0,41.86,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7575757575757576,0.9123097403290825,0.8111587982832618,1.0,1.0,29.64,MEDIUM,9858
Jayashankar Bhupalapally,Mogullapalle,Ippalapally,278045,60,1993417.0,0.0,0.0,18,0,19.93,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9582442027616069,0.8111587982832618,1.0,1.0,29.64,MEDIUM,9859
Sangareddy,Zahirabad,Huggelly Thanda,278850,64,739679.0,0.0,133026.0,18,0,7.4,17.98,2.27,0.0,6.3,1.28,0.221,22.1,NO_DROUGHT,0.0227,0.7272727272727273,0.9845060585188662,0.4678111587982833,1.0,0.8202,29.64,MEDIUM,9860
Karimnagar,V.Saidapur,Saidapur,201883,49,3095210.0,0.0,0.0,17,0,30.95,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7424242424242424,0.93516511539219,0.8111587982832618,1.0,1.0,29.64,MEDIUM,9861
Nizamabad,Saloora,Taggelli,209354,24,1998651.0,0.0,0.0,18,0,19.99,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9581345669740393,0.8111587982832618,1.0,1.0,29.64,MEDIUM,9862
Bhadradri Kothagudem,Mulakalapally,Vk Ramavaram,279776,54,2015303.0,0.0,0.0,18,0,20.15,0.0,11.32,,,0.48,0.0,,,0.11320000000000001,0.7272727272727273,0.9577857601084343,0.8111587982832618,1.0,1.0,29.64,MEDIUM,9863
